Date,Beta60M,AccrualRatioCF,AnnVol12M,AnnVol1M,AstAdjChg1YFCF,AstAdjChg1YOCF,BP,CapAcqRatio,CashCycle,CFROIC,Chg1YAstTo,Chg1YEPS,DivP,EBITDAEV,EP,EPSNumRevFY1C,EstDiffC,FCFP,HL1M,LogMktCap,LogTTMSales,LTDE,LTGC,NetProfitMargin,NIStab,PM12M1M,PM1M,PM5D,PM9M,ROE,SEV,ShareChg,SUEC,SusGrwRate,WCAccruals,x90DCV,MOM,Beta
20120331,-0.006770429,0.008914994,-0.026649338,-0.027440742,0.027266059,0.01013665,-0.02013117,0.072535527,0.003208698,0.021369396,-0.010649303,0.013307017,-0.001309949,-0.050168498,-0.004529142,0.010855558,0.012666433,0.037350118,-0.025694984,-0.023363941,-0.003559332,0.001022887,0.00379813,0.024462944,0.010441032,0.035171492,-0.009909978,-0.04196723,0.027944874,0.020987879,-0.021239502,-0.006498862,0.014722455,0.018362533,-0.01692752,-0.012663987,0.016377419,-0.005182087
20120430,-0.038241322,-0.000216562,-0.045315164,-0.043228349,-0.002825457,0.009447923,-0.034921219,-0.007682348,0.00917344,0.003377888,0.022447403,-0.001589703,0.037178498,-0.031741758,-0.023080927,0.009247078,-0.005836081,-0.026752611,-0.007737173,-0.012535576,0.004198804,-0.02124308,0.00448573,0.013015159,0.008304825,0.047740507,-0.001432824,-0.022269688,0.031561246,0.010321467,-0.028176154,0.019335018,0.012562661,-0.009795728,-0.003698957,-0.039766468,0.057223473,-0.037678641
20120531,-0.096840562,0.02503749,-0.108118828,-0.086043871,-0.008654795,-0.014026792,-0.029696445,0.027316849,-0.003216885,-0.000160047,0.006949426,-0.012340501,0.048763241,-0.037800836,-0.016544003,0.00878084,0.005086615,0.000437136,-0.043662142,-0.026521109,-0.005248518,-0.027623162,-0.041848619,0.004939395,0.027104471,0.076623699,-0.027165566,0.01123071,0.07479448,0.017242258,-0.018850514,0.001123595,-0.005225068,0.001843575,-0.001243101,-0.086743298,0.077138516,-0.092780011
20120630,-0.021951697,0.02746174,0.007086202,-0.00110404,0.003632014,-0.01975251,0.010373848,0.018090409,0.012856174,-0.007129235,-0.002806448,0.00149261,-3.37E-05,0.009040315,-0.006112946,0.001564158,0.001722644,0.011695832,-0.003608718,0.00314602,0.006049311,-0.009652451,-0.021991106,0.004068266,-0.00702362,-0.005232337,-0.001301164,-0.006886902,-0.017623107,-0.016703746,-0.00868829,0.021820296,0.014809253,-0.008441834,0.010998974,0.002635812,-0.016433151,-0.026505587
20120731,-0.019054585,0.010636725,-0.025514699,-0.026152598,-0.022933464,-0.015157768,0.010723538,-0.026838442,0.003306992,-0.011241996,0.017516573,0.036656739,0.032846821,0.005542055,0.023040558,-0.021442645,-0.008956677,-0.036255873,0.005254551,-0.025063924,-0.010391538,-0.022716504,-0.009583002,0.016368422,-0.005685163,0.022202879,0.03452515,0.01150679,-0.005215881,0.009764997,-0.02953518,-0.00948541,-0.011598699,-0.012700827,-0.010845434,-0.019716822,0.020748624,-0.021708935
20120831,0.056284645,0.001437788,0.069336828,0.063553958,-0.014853959,-0.019076319,0.024815585,0.009358927,-0.029348886,-0.012052165,0.028705603,0.000142331,-0.044376773,0.017361918,0.020756988,-0.007567093,-0.005745122,0.026072891,0.028806389,0.037340398,-0.005199807,0.018219216,0.036178416,-0.026802662,-0.019678329,-0.022261687,0.018526354,-0.017157986,-0.018453004,-0.014208864,0.032800439,0.007522475,0.005403964,0.007855449,-0.023508753,0.045144352,-0.028644204,0.054285457
20120930,-0.004606827,0.014731278,0.023220937,0.01634726,0.000233397,-0.0023276,0.01515405,0.000942111,-0.000922467,-0.010647239,0.007993052,0.000221502,-0.000178099,-0.005712311,0.001287406,0.002659122,0.003629713,0.004201399,-0.004132057,0.006667808,-0.005145924,-0.016394021,0.002182736,-0.019499631,-0.005696446,-0.015404268,-0.0173209,-0.011778552,-0.001052322,-0.012170715,-0.002504806,0.009680834,-0.007475583,-0.006884156,0.010081081,0.006348322,-0.000144935,-0.002523446
20121031,0.005805019,0.015932642,-0.02095784,-0.021882598,-0.020547437,-0.034666025,0.039685119,-0.021668447,-0.001615405,-0.04501008,-0.016078711,-0.01411223,0.038922985,0.013036956,0.022443448,-0.006033907,0.006961448,-0.009361106,0.005480234,0.013393524,-0.013953921,-0.042514246,-0.029494908,-0.024212323,-0.00679833,-0.016971261,0.000219146,-0.012737697,-0.017017542,-0.015051316,0.020128311,0.003866047,-0.00998097,-0.031894811,-0.002759792,-0.011653687,0.000910409,0.009697076
20121130,0.009711367,0.006171857,0.024407712,0.019429114,0.008699836,0.001303678,-0.023643314,0.006235396,-0.022204153,0.008999884,0.024841511,-0.001447126,-0.044262734,-0.005228844,-0.014993982,0.003710121,5.93E-05,-0.001824436,0.014099607,0.014751779,0.006992175,0.02889991,0.047637693,-0.003448322,0.004144431,0.010654994,0.036716114,0.003597141,-0.021000387,0.005717392,0.011146603,0.01225271,0.019691681,0.020264693,-0.012433678,0.011824124,0.017083699,0.015701352
20121231,0.065003918,-0.002232669,0.057178165,0.042600779,-0.008448969,-0.008844313,0.038441691,-0.002632964,-0.000866875,-0.027539174,-0.006241563,-0.011614605,-0.018903636,0.015792007,0.007303927,-0.026170224,-0.020169108,0.009607189,0.030136325,0.031109691,0.004907121,0.009148588,0.015238533,-0.023104439,-0.025507965,-0.018747684,0.014724087,0.003770224,-0.04513039,-0.011496474,0.021368325,-0.008390224,-0.007542268,0.004780952,-0.0030068,0.042565839,-0.019525043,0.065784011
20130131,0.013084457,0.016567454,0.037753101,0.024873362,-0.012075432,-0.008943583,0.024840725,-0.000436504,-0.005606966,-0.026767485,0.015486513,-0.019915737,-0.011022591,0.025156849,0.000631827,-0.002910459,0.001469695,-0.010630524,0.004682071,0.018575046,-0.008266747,-0.007679993,0.001630803,-0.023645723,-0.03694073,-0.011815099,-0.013923605,0.008943418,-0.029966234,-0.013674234,0.020982224,0.01294065,-0.01875245,-0.005152688,0.003717693,0.030739354,-0.022066731,0.017604055
20130228,-0.035461728,0.010777601,-0.032122536,-0.027504965,-0.002013124,-0.00421937,-0.016117667,0.011371599,-0.004832455,-0.019576499,-0.011963099,0.003767662,0.012092896,-0.002336784,-0.008149191,0.015120857,0.009429293,0.019425761,-0.006143055,-0.002012996,-0.012405498,-0.025214367,-0.011136124,-0.009560182,0.001878083,0.017536147,0.000972451,0.004170894,0.017792588,-0.000343269,0.003306364,0.01962062,0.006700572,-0.009179209,-0.002545725,-0.035017361,0.006057366,-0.033015275
20130331,-0.02117702,0.006514388,-0.010308922,-0.011111951,0.00368536,0.002031221,-0.002726575,0.014007694,0.012366409,-0.001317731,0.003810249,0.008991409,0.010702442,0.016916036,0.015321845,0.011719857,0.012891041,0.015531684,-0.025334362,0.003442435,-0.020397053,-0.029383582,-0.012811669,-0.012525503,-0.015246097,0.022990874,-0.024838571,-0.014526403,0.02145526,0.006319078,0.022696648,0.018031724,-0.001260591,-0.005577695,0.003346292,0.00295354,0.014609871,-0.025745967
20130430,-0.026999642,-0.00071465,-0.031268429,-0.01188798,-0.008843754,-0.003175115,0.003365155,0.006916934,-0.006667029,-0.013397651,0.000791435,-0.005539442,0.019355775,0.023131765,-0.010839782,-0.020862349,-0.021797344,0.009529842,-0.013177758,-0.011065243,-0.012216613,-0.012205404,-0.026144402,0.003335404,-0.001939401,-0.004088949,0.000582887,0.0097163,-0.024588587,-0.004894595,0.009479586,-0.000271752,-0.011821951,-0.02395839,-0.008155935,-0.026770457,-0.005383495,-0.025841956
20130531,0.074921945,0.016088919,0.09554685,0.078623639,0.005338639,0.002209405,0.029157773,0.007483374,-0.005391276,0.015529269,0.002585039,-0.009610463,-0.070954193,0.025582934,0.012295098,-0.003565978,0.002618634,0.014363433,0.043925698,0.016596601,-0.008342757,0.029991282,0.053301389,-0.019411669,-0.023794067,-0.004770078,0.04132444,-0.018886262,0.03006459,-0.006102078,0.026581745,0.028851634,0.008083303,0.043827135,0.016047065,0.005730386,-0.006854118,0.084922209
20130630,-0.017231077,-0.005264979,-0.03581681,-0.021811503,0.001596949,-0.001872526,0.006166364,0.010690754,0.012536382,-1.83E-05,0.015043015,0.002111732,0.009447217,0.010836832,0.00118045,-0.001230262,0.003877346,0.012614824,-0.006845359,0.004211873,-0.001834946,0.003802181,-0.00841265,-0.009032841,-0.016347845,-0.012826487,0.016105221,0.003789835,-0.002659497,-0.00727943,0.005749458,0.013579061,0.007333305,-0.017517073,-0.003389714,-0.006029699,-0.003028022,-0.027095099
20130731,0.004145354,0.011077624,0.02105868,0.018628089,0.003952848,-0.004516631,-0.000777961,0.014734567,-0.007645604,0.016304092,-0.007414906,-0.002527415,-0.012455692,0.024146422,-0.001887229,-0.004504639,0.002458482,0.006408949,0.016700416,0.009977418,0.000934851,0.005518843,0.03068123,-0.023951513,-0.003566144,0.021971918,0.022549367,0.022252161,0.017110792,0.006503874,0.015498063,0.026470313,0.005933098,0.01748936,0.006512965,0.006503955,0.01020986,0.014931178
20130831,0.006900218,-0.017147254,0.01981868,0.016282685,-0.002769307,-0.006323615,-0.005756139,-0.016119513,0.006921563,0.008116966,-0.01838369,-0.016606081,-0.008638532,0.004734901,-0.005092858,-0.0010928,0.003494782,-0.014975225,-0.007091488,-0.007256532,-0.005287382,0.002421956,0.016109978,-0.009628001,0.002471649,-7.69E-05,-0.007124554,-0.001180118,-0.005330322,0.004986245,0.002921969,0.009604416,0.006429219,0.017532101,-6.62E-05,0.010759199,-0.013404667,0.015115244
20130930,0.024844483,0.003091368,0.024184198,0.011972296,0.006338449,0.001371076,-0.024947401,0.01174457,-0.019891539,-1.53E-05,0.007243654,-0.006441485,-0.019387553,-0.00431682,-0.002988129,0.005970564,0.002540507,0.007811323,0.004973441,0.018197103,0.009823381,0.018905629,0.03754144,0.001761414,-0.002171147,0.031620319,-0.002412863,-0.002614906,0.025809418,0.004886583,0.000285144,-0.00392012,-0.001864985,0.00994206,0.00052556,0.001114706,0.02337557,0.029215311
20131031,0.002167689,0.021711275,0.002505287,-0.002706522,0.007840523,-0.001590398,0.023943599,-0.003879245,0.004862031,-0.001784102,0.00604153,-0.015934541,0.020917593,0.030999693,-0.000231627,-0.012353285,-0.017369522,0.013267831,-0.00808812,0.008221809,-0.020922476,0.000404839,-0.008945292,-0.024976521,-0.018926652,0.012701782,-0.007388301,-0.013243917,0.002766429,-0.013138614,0.01717398,-0.004847254,-0.013264529,-0.016237962,0.01074092,-0.014507397,-0.001204699,0.003587879
20131130,0.029549244,-0.00921566,0.019103545,0.020968018,-0.016537866,-0.004247847,0.00365652,0.02297283,-0.008053684,0.012210794,-0.001093311,0.010852017,-0.031652277,0.014843274,0.040737788,0.008477637,0.009424237,0.03336169,0.005525583,-0.012396359,-0.04330692,0.001506121,0.0156585,-0.005484953,0.009705742,0.030146408,0.00503779,-0.015826889,0.020509079,0.01789223,0.036088402,0.023473017,0.00298486,0.024386128,-0.009551853,0.006399719,0.043556086,0.040472978
20131231,0.030331579,0.010099471,0.028007014,0.006587632,-0.004335501,-0.017482296,-0.007488815,0.006619989,0.002023837,-0.005494346,-0.008623474,-0.005610907,-0.00943592,-0.016012467,-0.01505471,0.005860886,0.00160027,0.00435274,-0.004936594,0.00831458,0.008966795,0.00981848,0.017009805,0.003301507,-0.002635791,0.004257473,-0.001603776,-0.01031451,-0.004598389,-0.005954415,-0.012348644,0.007034157,0.007153704,0.004601507,0.010238661,0.005190217,-8.70E-05,0.0248122
20140131,-0.023508505,-0.015138557,-0.00406554,0.014315037,-0.000445413,-0.012699654,-0.011230152,0.000378455,-0.009995751,-0.020592107,-0.010912842,0.001537994,-0.013821537,-0.024212731,-0.022622454,0.023944898,0.019581895,0.006340343,0.0110249,0.004914858,0.034037546,-0.002596392,-0.000779718,0.002799023,-0.001834245,-0.009105144,-0.010722458,0.023070466,-0.011349837,-0.016425676,-0.039399475,-0.026943361,0.017956825,-0.008540212,-0.020400392,0.007678612,0.005331839,-0.0282832
20140228,0.007253959,-0.007466856,0.022563351,0.019673612,0.009550279,0.007964116,-0.017166429,0.014059875,-0.012139949,0.009648676,-0.006676641,0.009846789,-0.028901811,-0.007687651,-0.014429734,-0.006919086,-0.000999998,0.01053568,0.003900855,0.004297879,0.011867759,0.016872681,0.019846971,0.006160269,-0.00255286,0.029060433,-0.000716851,-0.003965167,0.029008121,0.010008946,0.003067848,-0.006574309,0.010029656,0.027451682,0.005354867,0.008203475,0.026125312,0.011150544
20140331,-0.000764346,0.01987104,-0.028956218,-0.035747038,-0.002758909,-0.006596107,0.060313075,-0.022921903,0.001058418,-0.010398363,0.000618565,-0.000229384,0.046742286,0.054538272,0.045522155,-0.003225953,-0.00738538,0.012980873,0.008564896,0.01075352,-0.013545803,-0.007355464,-0.041611907,0.002415582,-0.02233759,-0.022212381,0.034640125,0.01052191,-0.034863728,-0.014477211,0.0281191,0.014243989,-0.009300846,-0.028166041,0.009549843,-0.028762435,-0.024417011,-0.006136878
20140430,-0.025887412,0.006588332,-0.013353526,-0.021936376,-0.005961388,-0.004963812,0.015476256,-0.040741705,0.012484673,-0.021584484,0.011865284,-0.015777248,0.043448798,0.020831309,-0.010773601,0.005419299,-0.001659012,-0.030361644,-0.024112219,0.003904992,-0.014871471,-0.03023577,-0.030203409,-0.020207856,-0.020067613,-0.042478129,-0.003752972,-0.016749012,-0.029197618,-0.013226116,0.012570986,-0.001344308,-0.01678445,-0.03841705,0.004920064,-0.017472022,-0.036270129,-0.025157278
20140531,0.007659496,0.003341743,0.01313354,0.009615157,0.003616557,0.010378261,-0.028749433,0.02042942,0.013096118,0.002719183,0.004525414,0.009644994,-0.020939118,-0.008758806,-0.007812019,0.015990539,0.011685535,0.012228494,0.016310959,-0.017316182,-0.007081534,-0.005224954,0.028868175,0.007563239,0.002745101,0.027208591,0.020442214,0.0169944,0.020444038,0.008811782,-0.008921574,-0.006992575,0.00245185,0.015805501,0.00657245,0.003176525,0.040327763,0.002407233
20140630,0.014669626,0.013061408,0.029727539,0.017924274,-0.005562568,-0.007007876,0.022526505,-0.023434909,0.007318069,-0.020303849,0.00278118,-0.015989458,-0.003545764,0.001766358,-0.006187585,0.010765361,0.012438049,-0.023847472,-0.005039907,0.027051694,0.024777059,-0.00867022,0.003262242,-0.006551359,-0.019190467,1.34E-05,-0.015086254,5.53E-05,-0.002446219,-0.02320657,-0.0124895,-0.015438944,0.006142338,-0.0223872,0.016624039,0.017612411,0.008158054,0.015895956
20140731,-0.00332081,0.003509473,0.024650751,0.014535468,-0.006674832,-0.012254175,-0.017925721,0.030566034,0.015705655,0.011979385,-0.024308075,-0.008839449,-0.004169329,0.007264978,-0.003741915,-0.013649278,-0.010789131,0.0372684,0.022567307,-0.009565407,-0.005806704,0.010571556,0.010073539,-0.007730877,0.014833442,-0.020029508,0.015318485,0.00741533,-0.016678634,-0.008697266,0.002761724,0.025103786,-0.011283779,-0.00504982,0.016108464,0.022679201,-0.011568892,0.002471533
20140831,-0.003749975,-0.00816261,0.019119572,0.018375938,0.004613062,0.006576625,-0.006029735,0.001715154,-0.006127323,0.003566125,0.006743871,0.005769798,-0.009644828,-0.006105217,0.000364906,-0.002554853,0.003393141,0.007298559,0.002621582,0.007767672,0.000867518,-0.002019526,0.005588424,-0.003722266,0.008354191,-0.00158742,0.018939075,-0.005113336,-0.001229218,0.00814108,0.007604173,0.001563704,0.001245645,0.008609547,0.001634037,0.004224577,-0.000596731,-0.005512733
20140930,-0.045294378,0.005571977,-0.029820327,-0.033098414,0.003751456,0.003358927,-0.024923028,0.034590795,-0.011855769,0.017961766,-0.013711785,0.00419652,0.012916211,-0.032851673,0.003383396,0.020059518,0.024071529,0.025108183,-0.008649011,-0.039622453,-0.019655329,0.011166883,-0.012060817,0.022521134,0.021136661,0.013752458,-0.015573128,0.020103827,0.000688002,0.016459438,-0.006447859,-0.001593498,0.002301552,0.009279857,-0.018253416,-0.014708063,-0.002293333,-0.044266578
20141031,-0.054389595,-0.01148848,-0.026437566,-0.037108064,-4.05E-05,0.004512845,-0.024838104,0.029912396,-0.031130828,0.002890906,0.000750361,0.002487641,0.021702508,-0.034660783,0.006648628,0.034008985,0.02923254,0.021795724,-0.007211715,0.009156558,0.013559407,-0.001699332,-0.014801791,0.013437283,0.034496934,-0.005220091,-0.014720157,-0.01320699,-0.00172258,0.022087781,-0.006025789,-0.003162283,0.02259585,0.004476947,-0.051658717,-0.028955867,-0.009202344,-0.056621267
20141130,-0.043989541,-0.00574873,-0.024199746,-0.046726498,-0.007086916,0.003004489,-0.05154143,0.059349522,-0.028219668,0.020992294,-0.016388579,-0.000307479,0.000293758,-0.053386241,-0.016440451,0.032320703,0.032810529,0.039484618,-0.030225836,-0.016539741,-0.015659326,-0.002799802,0.001738189,-0.011739971,0.029307526,0.033027206,-0.048648649,-0.027172169,0.051943661,0.03909797,0.021930226,0.011551933,0.015623556,0.019250958,-0.02877298,-0.068562753,-0.010007194,-0.046250418
20141231,-0.008700205,0.010939487,-0.016942696,-0.021536233,-0.00635808,-0.00886744,0.021523974,-0.007181397,-0.001068628,-0.005923187,-0.001725811,-0.010257273,0.014035853,0.003899122,0.013050818,0.016518215,0.002763654,-0.001900159,-0.01558159,0.006782143,-0.003246808,0.002276071,-0.010883172,-0.01809169,0.021938711,0.00320628,-0.01054892,-0.018753781,0.003892395,-0.00292373,0.019198648,0.012034075,0.006027895,-0.00841769,-0.01008128,-0.004126584,-0.004935849,-0.007985132
20150131,-0.077551887,0.003584622,-0.027727383,-0.029299994,0.008471403,0.013378905,-0.043630367,-0.013758396,0.007656662,-0.011646875,0.01742391,0.021160992,0.021268323,-0.039905458,-0.056922095,0.028656839,0.029613226,-0.032158452,0.019437941,-0.003876435,0.014353381,-0.008872278,-0.006065638,-0.014316178,-0.006267072,0.07033188,0.002447684,-0.021333674,0.052331964,0.003821392,-0.016605585,-0.018874239,0.007830324,-0.019056501,-0.014688505,0.006430388,0.032298043,-0.070242835
20150228,0.067370668,-0.015395796,0.052084327,0.056158476,0.008622259,0.016212813,0.003863243,0.040183044,-0.005942439,0.019178175,-0.044981672,-0.012361646,-0.05587954,0.007027229,0.011198027,-0.029599707,-0.026315457,0.037705012,0.038645984,0.017652712,-0.003601637,0.023990536,0.071418658,-0.01078739,0.006056335,-0.028349873,0.05365145,0.02632538,-0.028448449,-0.000804063,0.013106541,0.017847156,0.005679543,0.035474852,0.015393451,0.008139477,-0.021042742,0.081579418
20150331,-0.013853928,-0.002141547,-0.01910656,-0.021342749,0.009458068,0.016757581,-0.016330744,0.016079178,0.003134091,-0.009141357,0.007497241,-0.002497203,-0.026278975,-0.030709459,-0.014674348,0.032680045,0.028003273,0.00286938,-0.002872787,0.003841042,0.015546114,-0.015895671,0.013718942,-0.005236442,0.010352044,0.028270869,0.00702092,-0.018785356,0.040203879,0.004185482,-0.006785368,-0.006625084,0.013752436,0.001302733,-0.014922663,-0.010043764,0.020388387,-0.017156407
20150430,0.041073669,0.025184927,0.06437367,0.056956435,-0.008577131,0.003383605,0.040383751,-0.045437908,0.022239492,8.46E-05,-0.003760641,-0.022119979,0.014947828,0.059309094,0.00683116,-0.059557116,-0.064199111,-0.028785252,0.039750898,0.020351259,-0.007793566,-0.002020076,-0.019193298,-0.007728351,-0.029099308,-0.094525832,0.065056806,-0.007137069,-0.114584319,-0.036392144,-0.003059118,-0.010028712,-0.019959496,-0.015428587,0.044536156,0.064139575,-0.075998226,0.040601154
20150531,-0.022879237,-0.012458787,-0.04331581,-0.026581005,0.009877767,0.011817988,-0.026502188,0.040797199,-0.018661093,-0.005728337,0.005520454,0.028081333,-0.018390231,-0.037039024,-0.002029192,0.024074708,0.014214265,0.024226551,0.028585616,-0.018575617,-0.016430501,-0.001469282,0.030573789,0.000484565,0.023595538,0.079202542,0.027863792,0.028685581,0.079540614,0.012636151,-0.009894475,-0.002895199,0.027409541,0.01202113,-0.026604901,-0.022562443,0.06219528,-0.016149231
20150630,0.004932095,-0.003777737,-0.022242733,-0.032185125,0.00403855,0.006467085,-0.017297503,0.025521981,-0.014467947,0.010699732,0.009294299,0.009466096,-0.031179655,-0.026915364,0.000108327,0.015411718,0.015240643,0.019913787,-0.021606269,-0.009255997,-0.014017645,0.00753083,0.017473207,0.004742407,0.017858582,0.031052656,-0.035218164,-0.002267259,0.032638669,0.013425692,-0.003621481,0.012323115,0.022621218,0.018279831,-0.015165597,-0.01257336,0.028119011,0.000372424
20150731,-0.081424687,-0.014008073,-0.089517081,-0.059052112,0.021221598,0.042666468,-0.06306271,0.056680786,0.011280834,0.01111925,-0.005281441,0.033321907,-0.011666927,-0.031436517,-0.003702789,0.020446744,0.022229989,0.030812219,-0.013866575,-0.047457784,0.000964046,0.00484701,0.026645914,0.025073862,0.039537323,0.110553064,-0.03115224,-0.05665462,0.095434842,0.030130958,-0.024496643,-0.02349169,0.009051199,-0.003492737,-0.059640061,-0.062016368,0.090185174,-0.073818604
20150831,-0.016075805,0.003090697,0.001476765,0.00356893,0.002550135,-0.000923123,0.005335504,-0.025073594,-0.001885224,0.008261976,-0.00582082,-0.009379695,0.020755796,0.01803265,-0.004388484,0.017735159,0.021736665,-0.021076951,-0.008920665,0.018518591,0.005988532,-0.001258717,-0.036299838,-0.017148111,-0.012262994,-0.004032645,-0.006965363,-0.022497803,-0.004323463,-0.013784499,0.00750401,-0.012134912,-0.008090221,-0.01754694,0.003395157,-0.000536726,-0.005381859,-0.016961198
20150930,-0.072947623,0.003632964,-0.07771034,-0.07677209,0.020119718,0.029772228,-0.035821302,0.025860827,0.025226686,0.033426846,0.033614843,0.025466226,0.032451525,-0.01806019,0.011421211,0.024949144,0.005634006,0.004502522,0.036680601,-0.031209056,-0.015677991,0.009544113,-0.033739993,0.029107499,0.027378956,0.060148565,-0.02132271,0.061396022,0.06011581,0.02929238,-0.009529845,-0.017539488,0.006697412,-0.010101886,-0.016313386,-0.06323603,0.045718446,-0.074384176
20151031,0.049005458,0.011136639,0.02907752,0.033054096,-0.021585386,-0.028045701,-0.013127634,0.00601892,-0.00274472,0.008613415,-0.012411403,-0.016114367,0.010980845,-0.001734669,0.006136991,0.000753151,-0.014712965,0.00177039,0.022814623,-0.015568312,-0.011185895,-0.004332581,0.020604008,0.025143832,-0.026285784,-0.038253612,0.024827487,0.022624905,-0.013178832,0.007486839,-0.012344354,0.015944817,0.007344327,0.016192161,0.02395402,0.042242476,-0.021914598,0.05201
20151130,0.003934316,0.012657582,-0.022319718,-0.00363695,0.005725858,0.011987042,0.015201138,0.016288851,-0.015408242,-0.006922586,0.007926197,0.006390975,-0.009683921,-0.00465836,0.005110878,0.001411782,0.001881578,0.002828509,-0.017199494,0.009054138,0.017422059,0.025494701,0.008452481,0.007105741,0.017259364,0.011182217,0.001690104,0.004639279,0.006867209,-0.012583062,-0.023764902,-0.019966128,0.004825743,-0.006476105,-0.007641933,-0.006386317,0.002309914,0.010576824
20151231,-0.074885295,-0.021947062,-0.049461109,-0.043513601,0.02511797,0.03356457,-0.038889895,0.02333035,-0.011967755,0.009962808,0.02419279,0.027760353,0.002833684,-0.014729505,0.013208839,0.016271595,0.00533297,0.003172219,-0.014916557,-0.028849714,-0.013135042,-0.00165292,0.004398515,0.031482835,0.019373458,0.051481858,0.009870114,0.012622612,0.044989368,0.033670265,-0.015830285,-0.024047077,0.029566758,-0.009234677,-0.016885541,-0.043634191,0.045264828,-0.052881967
20160131,-0.112108838,-0.006463296,-0.075763506,-0.064396538,0.005427225,-0.009094682,-0.026225436,-0.031813462,0.007325853,0.007349856,0.000986599,-0.017753174,0.046460171,0.001155515,-0.004134247,0.013713303,0.006133807,-0.04910898,-0.016923502,-0.012470476,0.003003147,0.003809913,-0.052369884,0.015850007,0.00337004,0.01284399,-0.04270774,-0.015364325,0.025578036,0.021165916,-0.019297394,-0.016546197,-0.001297237,-0.040163271,0.004632259,-0.025198185,0.022402196,-0.093183389
20160229,0.000980176,0.004438184,-0.009953908,-0.008625505,0.010487492,0.023541508,-0.015838782,0.003095502,0.004021316,0.043256697,0.013633413,0.012949833,0.01468604,0.046807462,0.049867204,0.004364147,0.003414135,0.037497076,0.012091472,0.042292691,-0.00416541,-0.016651145,-0.004075486,0.010695725,0.012289166,-0.038921301,0.022192144,-0.015860662,-0.03486062,0.03569832,0.045626714,0.035412868,-0.000847856,0.025461359,0.022808151,0.00599487,-0.029365707,-0.020198433
20160331,0.041557596,0.052273041,0.046259567,0.06143202,-0.003156807,-0.032693726,0.040208553,-0.043385459,0.032218466,-0.032315816,-0.017009921,-0.037145376,0.053667504,0.016341855,-0.02690783,-0.00831255,0.008340034,-0.025001984,0.024074869,0.065251018,0.028661986,-0.029101657,-0.030403267,-0.039874373,-0.027210444,-0.064564287,0.024710794,-0.001582473,-0.066105042,-0.045653692,0.016028486,-0.004433694,0.007056415,-0.022269968,0.035860647,0.068657341,-0.051170409,0.041008143
20160430,0.052586555,0.051109496,0.065014399,0.065439779,-0.028769253,-0.069372262,0.05377163,-0.063643077,0.004405197,-0.055528712,-0.054625225,-0.073968945,0.031254887,-0.042520215,-0.054033173,-0.021951839,-0.02523674,-0.056489169,0.052773194,0.030675314,0.015024186,-0.037885707,-0.036110929,-0.075295781,-0.063581967,-0.071866181,-0.033424416,0.012396903,-0.081894734,-0.090171571,-0.022877661,-0.027201179,-0.022230886,-0.020242361,0.028296854,0.076938637,-0.052062903,0.050839659
20160531,-0.006091166,0.000117843,-0.017102319,-0.01688098,0.004121402,0.008057727,-0.001031466,0.031130335,0.002490514,-0.007254598,0.010025217,0.004650665,-0.029422504,-0.01882874,-0.010085385,0.009906912,0.008957677,0.000324167,0.008533397,-0.01151495,0.026413405,0.023736735,0.023306148,0.011892126,0.010834538,0.025181822,0.007739031,0.025028849,0.0093239,-0.01405574,-0.031892839,-0.016529235,-0.004510558,-0.012055331,-0.024773783,-0.023428869,0.039078098,0.010521233
20160630,-0.096034773,0.029253022,-0.066155267,-0.037519593,-0.000894838,-0.011180593,-0.024435761,-0.05580234,0.012009209,-0.006782466,-0.004579564,-0.01787663,0.037625985,-0.025743652,-0.04051541,0.017999427,0.012378189,-0.049371296,0.041344995,-0.016303466,0.007564048,-0.017789923,-0.058282716,-0.015353823,-0.021995169,0.057989675,0.025346107,0.043808593,0.049599376,-0.004988903,-0.019711008,-0.045146762,0.008761584,-0.044756534,0.004679043,-0.037328633,0.048926043,-0.095804198
20160731,0.049525953,-0.020378406,0.059615269,0.058311661,0.001833268,0.011635665,0.006981094,0.029807814,-0.031795853,0.016341343,0.019735177,0.000462155,-0.007285663,0.029540728,0.027104526,-0.008083495,0.002039994,0.030650286,0.055870128,0.030510866,0.014148786,-0.003125077,0.020959396,0.023206732,-0.009248255,-0.05340788,0.068506185,0.069291124,-0.065924781,0.001274038,0.011946383,0.026914543,-0.006297828,0.01334005,0.007006054,0.038832297,-0.049664172,0.055683582
20160831,0.068286481,-0.006801401,0.031528673,0.02539982,-0.001721545,-0.010673205,0.03726086,0.013218265,-0.01034034,0.011269958,-0.017969103,-0.021105531,0.009788097,0.028008851,0.021064594,-0.012919589,-0.018766899,0.023262816,-0.010494212,0.010398757,-0.01315025,0.026983891,-0.006756703,-0.013757094,-0.018460264,-0.060982763,-0.026888374,-0.004683604,-0.060433598,-0.011642519,0.014930786,0.024834448,-0.005912258,0.006221533,0.016160293,0.006907518,-0.040141344,0.053213352
